ell,TT,EE,BB,TE
7.000000000000000000e+01,1.868037145122760194e+03,3.329653524956627253e-01,1.576441820395569010e-03,-5.820563014489577469e+00
7.100000000000000000e+01,1.892360182737023024e+03,3.463108388760582357e-01,1.621805679642622381e-03,-6.273121314048725417e+00
7.200000000000000000e+01,1.916935003755934531e+03,3.598774977260576491e-01,1.667811689831777801e-03,-6.738099998673151347e+00
7.300000000000000000e+01,1.941853510617465872e+03,3.736598790266737469e-01,1.714461033446079479e-03,-7.216146741573768786e+00
7.400000000000000000e+01,1.967103607260055696e+03,3.876465908260955939e-01,1.761755047755152962e-03,-7.706839531367640106e+00
7.500000000000000000e+01,1.992665767747637801e+03,4.018254991636054374e-01,1.809695223354670967e-03,-8.209422080593883564e+00
7.600000000000000000e+01,2.018480443831419961e+03,4.161824213178156318e-01,1.858283201497128081e-03,-8.723120942506652042e+00
7.700000000000000000e+01,2.044431999332572786e+03,4.307068622462823515e-01,1.907520771850585405e-03,-9.246559189274687895e+00
7.800000000000000000e+01,2.070520771310760665e+03,4.453870211402757295e-01,1.957409869160255719e-03,-9.779434704917100873e+00
7.900000000000000000e+01,2.096806522493607645e+03,4.602118411751560112e-01,2.007952565842060621e-03,-1.032174251444236290e+01
8.000000000000000000e+01,2.123326729542993689e+03,4.751702667501063737e-01,2.059151072918034408e-03,-1.087362621864729739e+01
8.100000000000000000e+01,2.150118464638923342e+03,4.902510583736092165e-01,2.111007730641194496e-03,-1.143499107429649619e+01
8.200000000000000000e+01,2.177194899782351968e+03,5.054437228152608430e-01,2.163525004232587715e-03,-1.200553176710095471e+01
8.300000000000000000e+01,2.204531661007932598e+03,5.207360974410149002e-01,2.216705478390858415e-03,-1.258507605982343414e+01
8.400000000000000000e+01,2.232126658917422901e+03,5.361167639953767772e-01,2.270551851186922588e-03,-1.317315459714515846e+01
8.500000000000000000e+01,2.259970375419621178e+03,5.515735630087331698e-01,2.325066927629051462e-03,-1.376966945896190531e+01
8.600000000000000000e+01,2.288057927679315526e+03,5.670963980070480304e-01,2.380253613667610360e-03,-1.437408728780625289e+01
8.700000000000000000e+01,2.316358404527948551e+03,5.826715341232944212e-01,2.436114909690356104e-03,-1.498584144066595414e+01
8.800000000000000000e+01,2.344852958684712576e+03,5.982858139632426520e-01,2.492653904695016007e-03,-1.560430125822038327e+01
8.900000000000000000e+01,2.373552456487771451e+03,6.139260820470719970e-01,2.549873770768320072e-03,-1.622891038944161224e+01
9.000000000000000000e+01,2.402460336276599264e+03,6.295747278691363746e-01,2.607777756498789318e-03,-1.685926107687594566e+01
9.100000000000000000e+01,2.431586731362387582e+03,6.452180625258087110e-01,2.666369182576045892e-03,-1.749474005540461263e+01
9.200000000000000000e+01,2.460931411873910747e+03,6.608409922311627716e-01,2.725651435497997415e-03,-1.813510048201816005e+01
9.300000000000000000e+01,2.490508271500795672e+03,6.764286307527240805e-01,2.785627964260680572e-03,-1.877981572613510153e+01
9.400000000000000000e+01,2.520308919709389556e+03,6.919683225997167453e-01,2.846302275753472780e-03,-1.942865632494703476e+01
9.500000000000000000e+01,2.550347251944005166e+03,7.074444432347080092e-01,2.907677930904579121e-03,-2.008109571722340903e+01
9.600000000000000000e+01,2.580614879615890914e+03,7.228428561370997540e-01,2.969758541898757064e-03,-2.073668166266144297e+01
9.700000000000000000e+01,2.611110843584796385e+03,7.381486843487362615e-01,3.032547769531758648e-03,-2.139496196023411301e+01
9.800000000000000000e+01,2.641841614229101651e+03,7.533463105210287392e-01,3.096049321489975290e-03,-2.205548445005415914e+01
9.900000000000000000e+01,2.672783949753822526e+03,7.684216054639302351e-01,3.160266951099744218e-03,-2.271772273174894252e+01
1.000000000000000000e+02,2.703951751390929530e+03,7.833626710210337407e-01,3.225204457032553908e-03,-2.338115044985333668e+01
1.010000000000000000e+02,2.735336636634008300e+03,7.981546402618017177e-01,3.290865682686652458e-03,-2.404524129571227320e+01
1.020000000000000000e+02,2.766937652664412326e+03,8.127752205039820987e-01,3.357254517291772405e-03,-2.470969185990187356e+01
1.030000000000000000e+02,2.798738991314177383e+03,8.272244067439707971e-01,3.424374896978345326e-03,-2.537367879912750368e+01
1.040000000000000000e+02,2.830739702469313215e+03,8.414724832301816448e-01,3.492230806723974762e-03,-2.603682452368688161e+01
1.050000000000000000e+02,2.862931409010207062e+03,8.555120219359024780e-01,3.560826282821104652e-03,-2.669852864788323643e+01
1.060000000000000000e+02,2.895305735142243975e+03,8.693281691757267504e-01,3.630165415398975068e-03,-2.735811655896831240e+01
1.070000000000000000e+02,2.927854306365826687e+03,8.829135023187433262e-01,3.700252351933379803e-03,-2.801513655308948358e+01
1.080000000000000000e+02,2.960561321086359385e+03,8.962457447463518800e-01,3.771091301003257762e-03,-2.866898841970985146e+01
1.090000000000000000e+02,2.993433263966327104e+03,9.093174792575319243e-01,3.842686536327113902e-03,-2.931899772703491536e+01
1.100000000000000000e+02,3.026454335766471559e+03,9.221064346677406709e-01,3.915042401031409991e-03,-2.996471295793389089e+01
1.110000000000000000e+02,3.059616304189111816e+03,9.346052091436776177e-01,3.988163312126306002e-03,-3.060560842797181280e+01
1.120000000000000000e+02,3.092918916328257183e+03,9.468064433085249254e-01,4.062053765302106774e-03,-3.124093587072055556e+01
1.130000000000000000e+02,3.126354629369988743e+03,9.586879337130813639e-01,4.136718339204814576e-03,-3.187031855717768281e+01
1.140000000000000000e+02,3.159915901353349000e+03,9.702349079294616541e-01,4.212161700439661857e-03,-3.249308269590596865e+01
1.150000000000000000e+02,3.193595191084560611e+03,9.814474528785618324e-01,4.288388607877853705e-03,-3.310870313581946789e+01
1.160000000000000000e+02,3.227392386398925282e+03,9.923108014011955413e-01,4.365403917144902030e-03,-3.371665480090453570e+01
1.170000000000000000e+02,3.261299947370529026e+03,1.002802760576553043e+00,4.443212584023144285e-03,-3.431633840839214145e+01
1.180000000000000000e+02,3.295302906222141246e+03,1.012923425085637374e+00,4.521819668498685933e-03,-3.490715475387776934e+01
1.190000000000000000e+02,3.329401152286714478e+03,1.022658035418423594e+00,4.601230337605650457e-03,-3.548865327988016105e+01
1.200000000000000000e+02,3.363587146869370827e+03,1.031999262877769219e+00,4.681449868189402168e-03,-3.606023494331496693e+01
1.210000000000000000e+02,3.397853351513502730e+03,1.040932352827743212e+00,4.762483648572751575e-03,-3.662130078390723753e+01
1.220000000000000000e+02,3.432184799570592531e+03,1.049449981338104188e+00,4.844337179566019815e-03,-3.717140049252135725e+01
1.230000000000000000e+02,3.466581381176307332e+03,1.057544826772746971e+00,4.927016075166454866e-03,-3.770993527838740533e+01
1.240000000000000000e+02,3.501035558131380640e+03,1.065202141373870148e+00,5.010526061881286075e-03,-3.823630643724796840e+01
1.250000000000000000e+02,3.535532363840509333e+03,1.072422036242157262e+00,5.094872977312979098e-03,-3.875006391940473094e+01
1.260000000000000000e+02,3.570071688310116315e+03,1.079189767860357474e+00,5.180062767829730387e-03,-3.925068348014671926e+01
1.270000000000000000e+02,3.604638564703347129e+03,1.085505451414196854e+00,5.266101485090273100e-03,-3.973756668057508534e+01
1.280000000000000000e+02,3.639225454356479531e+03,1.091354347306332739e+00,5.352995281686542296e-03,-4.021026373881952765e+01
1.290000000000000000e+02,3.673832246754935113e+03,1.096736574467811254e+00,5.440750405422288029e-03,-4.066825068011916500e+01
1.300000000000000000e+02,3.708443974469405475e+03,1.101637396862699569e+00,5.529373192550791037e-03,-4.111092933728647125e+01
1.310000000000000000e+02,3.743045741313384951e+03,1.106057017742495097e+00,5.618870061239416951e-03,-4.153785161993130970e+01
1.320000000000000000e+02,3.777645221780272095e+03,1.109995965705439236e+00,5.709247500522999542e-03,-4.194850091930065616e+01
1.330000000000000000e+02,3.812220448236875654e+03,1.113439995024309681e+00,5.800512061751373835e-03,-4.234243642020976495e+01
1.340000000000000000e+02,3.846771737950069110e+03,1.116404574680931683e+00,5.892670347283247324e-03,-4.271906883208619377e+01
1.350000000000000000e+02,3.881284551381287656e+03,1.118868033096286574e+00,5.985728997979399696e-03,-4.307810608977888478e+01
1.360000000000000000e+02,3.915759205645149905e+03,1.120838413159763070e+00,6.079694680406360664e-03,-4.341888480168987741e+01
1.370000000000000000e+02,3.950181161177734793e+03,1.122308902001009079e+00,6.174574072113117075e-03,-4.374096451730773083e+01
1.380000000000000000e+02,3.984543306867916726e+03,1.123287544259008452e+00,6.270373846715052331e-03,-4.404397915957510889e+01
1.390000000000000000e+02,4.018831103448304930e+03,1.123767528544829419e+00,6.367100657928333012e-03,-4.432748845711570596e+01
1.400000000000000000e+02,4.053052296997984740e+03,1.123749472351966094e+00,6.464761122515207473e-03,-4.459105222682872238e+01
1.410000000000000000e+02,4.087184920602134298e+03,1.123248850261393983e+00,6.563361802893762954e-03,-4.483430465634496187e+01
1.420000000000000000e+02,4.121221864573767562e+03,1.122251423690983074e+00,6.662909188662258404e-03,-4.505673145233609489e+01
1.430000000000000000e+02,4.155163448231754046e+03,1.120765239193606932e+00,6.763409677855834572e-03,-4.525804125670955358e+01
1.440000000000000000e+02,4.188987706635177346e+03,1.118798343248473381e+00,6.864869557827520292e-03,-4.543779422764690423e+01
1.450000000000000000e+02,4.222694960826283932e+03,1.116343925399039483e+00,6.967294985310533428e-03,-4.559547632152866470e+01
1.460000000000000000e+02,4.256255819525184052e+03,1.113417459837808376e+00,7.070691967059151983e-03,-4.573087070874447591e+01
1.470000000000000000e+02,4.289663177731938049e+03,1.110026991836163157e+00,7.175066339103978313e-03,-4.584338922034752528e+01
1.480000000000000000e+02,4.322902503478600011e+03,1.106173137570167331e+00,7.280423747148559444e-03,-4.593274089763752954e+01
1.490000000000000000e+02,4.355959266333984488e+03,1.101863940643504680e+00,7.386769626651691970e-03,-4.599848628909464310e+01
1.500000000000000000e+02,4.388818937558453399e+03,1.097107443556390116e+00,7.494109182727255736e-03,-4.604018601522658827e+01
1.510000000000000000e+02,4.421459416880644312e+03,1.091911717724924236e+00,7.602447370888904682e-03,-4.605754989959410750e+01
1.520000000000000000e+02,4.453887739319886350e+03,1.086284953906097250e+00,7.711788877674801562e-03,-4.605029009828984243e+01
1.530000000000000000e+02,4.486088511962767370e+03,1.080242799743559079e+00,7.822138102430502629e-03,-4.601811939865302037e+01
1.540000000000000000e+02,4.518061200884386380e+03,1.073800901018640230e+00,7.933499139351716037e-03,-4.596089921746391838e+01
1.550000000000000000e+02,4.549797846234878307e+03,1.066960044752558012e+00,8.045875760103663246e-03,-4.587826818082137947e+01
1.560000000000000000e+02,4.581305347420300677e+03,1.059743300757225448e+00,8.159271397576167359e-03,-4.577008782247458640e+01
1.570000000000000000e+02,4.612560893123055394e+03,1.052151451330833876e+00,8.273689130368269001e-03,-4.563607116355961324e+01
1.580000000000000000e+02,4.643571388216502783e+03,1.044214989504020474e+00,8.389131668442750128e-03,-4.547600556029424013e+01
1.590000000000000000e+02,4.674321455415564742e+03,1.035934692029611748e+00,8.505601340222386508e-03,-4.528967841760631075e+01
1.600000000000000000e+02,4.704803148768906794e+03,1.027333617625280526e+00,8.623100079548492655e-03,-4.507695146971629896e+01
1.610000000000000000e+02,4.734993668687358877e+03,1.018427393360043176e+00,8.741629415335216632e-03,-4.483753792666431082e+01
1.620000000000000000e+02,4.764885075411400976e+03,1.009231642790952455e+00,8.861190461819115627e-03,-4.457137388881649542e+01
1.630000000000000000e+02,4.794469432363784108e+03,9.997768424487281091e-01,8.981783909930577195e-03,-4.427809835930584370e+01
1.640000000000000000e+02,4.823723949488334256e+03,9.900637515194007365e-01,9.103410020705252764e-03,-4.395772179248173472e+01
1.650000000000000000e+02,4.852648125026233174e+03,9.801154100791505952e-01,9.226068619069736909e-03,-4.360995753928767726e+01
1.660000000000000000e+02,4.881226603775282456e+03,9.699548538246756113e-01,9.349759090161868444e-03,-4.323474182865590620e+01
1.670000000000000000e+02,4.909451462136455120e+03,9.596051138549837045e-01,9.474480375793483539e-03,-4.283193663035522292e+01
1.680000000000000000e+02,4.937314779744707266e+03,9.490892164517633622e-01,9.600230973398481138e-03,-4.240162678584241007e+01
1.690000000000000000e+02,4.964808639435364057e+03,9.384301828602630291e-01,9.727008935779334758e-03,-4.194367430407552888e+01
1.700000000000000000e+02,4.991925127196020185e+03,9.276436007202529810e-01,9.854811872065613945e-03,-4.145801549234099781e+01
1.710000000000000000e+02,5.018648903754044113e+03,9.167599088980920019e-01,9.983636950350203640e-03,-4.094458666955954840e+01
1.720000000000000000e+02,5.044986917901580455e+03,9.058021122184094498e-01,1.011348090122729873e-02,-4.040339844658993229e+01
1.730000000000000000e+02,5.070916407954612623e+03,8.947932095976793843e-01,1.024434002268012796e-02,-3.983438715601914737e+01
1.740000000000000000e+02,5.096429471752758218e+03,8.837561938288118757e-01,1.037621018617293500e-02,-3.923756341595787944e+01
1.750000000000000000e+02,5.121525638195505962e+03,8.727289080682554268e-01,1.050908684342210901e-02,-3.861308641032896105e+01
1.760000000000000000e+02,5.146189738279375888e+03,8.617269452328016888e-01,1.064296503446917307e-02,-3.796089452262396691e+01
1.770000000000000000e+02,5.170414658651250647e+03,8.507883419713588857e-01,1.077783939634976290e-02,-3.728100863015279032e+01
1.780000000000000000e+02,5.194186016127481707e+03,8.399363126271777169e-01,1.091370417282909282e-02,-3.657352593735427604e+01
1.790000000000000000e+02,5.217504286381039492e+03,8.291940643745948636e-01,1.105055322460274554e-02,-3.583846935107099796e+01
1.800000000000000000e+02,5.240362518732792523e+03,8.185996537187724131e-01,1.118838004010072433e-02,-3.507601032781757766e+01
1.810000000000000000e+02,5.262746335988013016e+03,8.081837012478384485e-01,1.132717774659772539e-02,-3.428632030352881088e+01
1.820000000000000000e+02,5.284656219319388583e+03,7.979768197894770987e-01,1.146693912203107513e-02,-3.346949640680126237e+01
1.830000000000000000e+02,5.306085223045560269e+03,7.880021858714741922e-01,1.160765660672619798e-02,-3.262571002263180731e+01
1.840000000000000000e+02,5.327018974458735102e+03,7.782978245876196466e-01,1.174932231532539381e-02,-3.175520678913883899e+01
1.850000000000000000e+02,5.347457958702697397e+03,7.689017527169530464e-01,1.189192804888164305e-02,-3.085793517675712394e+01
1.860000000000000000e+02,5.367387805200009097e+03,7.598371218484648582e-01,1.203546530645767734e-02,-2.993428931995418196e+01
1.870000000000000000e+02,5.386809000883456065e+03,7.511352460968364619e-01,1.217992529711720007e-02,-2.898436617887929856e+01
1.880000000000000000e+02,5.405714604979260912e+03,7.428370876086602959e-01,1.232529895106753912e-02,-2.800848552053548346e+01
1.890000000000000000e+02,5.424090248845767746e+03,7.349746855286553027e-01,1.247157693068980978e-02,-2.700681849790062117e+01
1.900000000000000000e+02,5.441936420868810274e+03,7.275830412083588161e-01,1.261874964087243700e-02,-2.597968478054845320e+01
1.910000000000000000e+02,5.459246181262629761e+03,7.206949182155157896e-01,1.276680723903446044e-02,-2.492740398423064008e+01
1.920000000000000000e+02,5.476005161929611859e+03,7.143460420409842859e-01,1.291573964414407215e-02,-2.385007281693113868e+01
1.930000000000000000e+02,5.492206423029639154e+03,7.085706429570916010e-01,1.306553654533133303e-02,-2.274801077641703984e+01
1.940000000000000000e+02,5.507857881209126390e+03,7.034051700692934839e-01,1.321618740904906449e-02,-2.162168586324496999e+01
1.950000000000000000e+02,5.522945167739337194e+03,6.988860626933590670e-01,1.336768148729448359e-02,-2.047134315973038099e+01
1.960000000000000000e+02,5.537468770168641640e+03,6.950497502489477730e-01,1.352000782151238124e-02,-1.929745052741692746e+01
1.970000000000000000e+02,5.551429175535084141e+03,6.919341378283543342e-01,1.367315524859394685e-02,-1.810032718599140011e+01
1.980000000000000000e+02,5.564826870291944033e+03,6.895756347643956508e-01,1.382711240501169857e-02,-1.688036656019223614e+01
1.990000000000000000e+02,5.577640055195442073e+03,6.880106402177125213e-01,1.398186772933888641e-02,-1.563788770918023019e+01
2.000000000000000000e+02,5.589884072058285710e+03,6.872755431020146633e-01,1.413740946464619834e-02,-1.437343245690037286e+01
2.010000000000000000e+02,5.601544503332655950e+03,6.874087552074749086e-01,1.429372565926490847e-02,-1.308724464604006954e+01
2.020000000000000000e+02,5.612614178150822227e+03,6.884456681843919013e-01,1.445080416707549519e-02,-1.177993641229938859e+01
2.030000000000000000e+02,5.623071022954064574e+03,6.904229536217649787e-01,1.460863264659814122e-02,-1.045174761922196183e+01
2.040000000000000000e+02,5.632922676827588475e+03,6.933765298220304629e-01,1.476719855919085035e-02,-9.103215163851380964e+00
2.050000000000000000e+02,5.642139636364582657e+03,6.973430474439562543e-01,1.492648916656210897e-02,-7.734801555488460600e+00
2.060000000000000000e+02,5.650729539196974656e+03,7.023576609802966164e-01,1.508649152761954750e-02,-6.346894911955073937e+00
2.070000000000000000e+02,5.658677737233034350e+03,7.084577429266045723e-01,1.524719249381041586e-02,-4.939890667709377681e+00
2.080000000000000000e+02,5.665977010108580544e+03,7.156791696089718213e-01,1.540857870495895496e-02,-3.514406992269010654e+00
2.090000000000000000e+02,5.672657278648009196e+03,7.240570640329545560e-01,1.557063658396301911e-02,-2.070995080826190549e+00
2.100000000000000000e+02,5.678703893080456510e+03,7.336287672484820277e-01,1.573335233070030995e-02,-6.102282907400286005e-01
2.110000000000000000e+02,5.684124488268864297e+03,7.444308670445031195e-01,1.589671191633047070e-02,8.673290612246352671e-01
2.120000000000000000e+02,5.688934127093118150e+03,7.564977123251929170e-01,1.606070107663155541e-02,2.361099417509721299e+00
2.130000000000000000e+02,5.693133015488622732e+03,7.698666130117755024e-01,1.622530530569720950e-02,3.870514268444415151e+00
2.140000000000000000e+02,5.696728787590858701e+03,7.845741259354090946e-01,1.639050984922639162e-02,5.394999299134036974e+00
2.150000000000000000e+02,5.699721649131927734e+03,8.006493694008116613e-01,1.655629969811771990e-02,6.933952107951216526e+00
2.160000000000000000e+02,5.702096949189308361e+03,8.181370511622870767e-01,1.672265958199672248e-02,8.486763009403786029e+00
2.170000000000000000e+02,5.703854893686517244e+03,8.370662694538630877e-01,1.688957396331560584e-02,1.005280018085938920e+01
2.180000000000000000e+02,5.704995688791600514e+03,8.574661126374092390e-01,1.705702703172402510e-02,1.163154337620549583e+01
2.190000000000000000e+02,5.705512112663881453e+03,8.793805160271589427e-01,1.722500269884391644e-02,1.322229422346802963e+01
2.200000000000000000e+02,5.705396943897942947e+03,9.028385486237997526e-01,1.739348459395102103e-02,1.482451793211658853e+01
2.210000000000000000e+02,5.704657818313251482e+03,9.278692699616389872e-01,1.756245606019110964e-02,1.643745702195302627e+01
2.220000000000000000e+02,5.703280087286215348e+03,9.545165869670584335e-01,1.773190015173087275e-02,1.806065131063089879e+01
2.230000000000000000e+02,5.701271387927967226e+03,9.828021123766707001e-01,1.790179963178783681e-02,1.969326936502811876e+01
2.240000000000000000e+02,5.698639358101697326e+03,1.012762306669361623e+00,1.807213697169020652e-02,2.133477705555051074e+01
2.250000000000000000e+02,5.695384208131231389e+03,1.044418764857277582e+00,1.824289435122949596e-02,2.298434329077205618e+01
2.260000000000000000e+02,5.691498720849590427e+03,1.077815358440721738e+00,1.841405365990009257e-02,2.464143428798750080e+01
2.270000000000000000e+02,5.686990536687103486e+03,1.112981093871603822e+00,1.858559649966162047e-02,2.630529359109355880e+01
2.280000000000000000e+02,5.681859868646021823e+03,1.149937541129769647e+00,1.875750418892500188e-02,2.797523920685760146e+01
2.290000000000000000e+02,5.676114359013632566e+03,1.188721119011239447e+00,1.892975776772410149e-02,2.965058932352816967e+01
2.300000000000000000e+02,5.669746794310787664e+03,1.229360810325715203e+00,1.910233800470148222e-02,3.133066231279699920e+01
2.310000000000000000e+02,5.662764818678328993e+03,1.271870733806030662e+00,1.927522540519030492e-02,3.301470244810273869e+01
2.320000000000000000e+02,5.655176077147797514e+03,1.316287286130176648e+00,1.944840022069983104e-02,3.470202847328177853e+01
2.330000000000000000e+02,5.646973358897655999e+03,1.362639428801792008e+00,1.962184246009015046e-02,3.639188503704486521e+01
2.340000000000000000e+02,5.638156882246158602e+03,1.410948688442536625e+00,1.979553190216215910e-02,3.808351697779347234e+01
2.350000000000000000e+02,5.628741722929113166e+03,1.461244013796225927e+00,1.996944810916748136e-02,3.977631789176779620e+01
2.360000000000000000e+02,5.618713243911410245e+03,1.513554347691971502e+00,2.014357044259880783e-02,4.146945871650418525e+01
2.370000000000000000e+02,5.608093950438083994e+03,1.567886342318210335e+00,2.031787807947034105e-02,4.316218486563960255e+01
2.380000000000000000e+02,5.596876634767018913e+03,1.624268929658926774e+00,2.049235003034472966e-02,4.485381622952964165e+01
2.390000000000000000e+02,5.585068946142082495e+03,1.682716180087481472e+00,2.066696515849685001e-02,4.654359860868368770e+01
2.400000000000000000e+02,5.572671105601287309e+03,1.743264444473002994e+00,2.084170220028064985e-02,4.823062943052462259e+01
2.410000000000000000e+02,5.559683334173976618e+03,1.805927784444233408e+00,2.101653978632096395e-02,4.991437773399042754e+01
2.420000000000000000e+02,5.546120709417137732e+03,1.870720257815124965e+00,2.119145646396822930e-02,5.159394133441589503e+01
2.430000000000000000e+02,5.531983451840039379e+03,1.937663347319495299e+00,2.136643072068157914e-02,5.326856680778022479e+01
2.440000000000000000e+02,5.517271781421227388e+03,2.006771104304869713e+00,2.154144100766687206e-02,5.493764949026224542e+01
2.450000000000000000e+02,5.502000774117519541e+03,2.078065005835916246e+00,2.171646576480314866e-02,5.660036206010993709e+01
2.460000000000000000e+02,5.486178076614950442e+03,2.151544241705770855e+00,2.189148344572456120e-02,5.825602595436409104e+01
2.470000000000000000e+02,5.469796477774674713e+03,2.227237713308831246e+00,2.206647254339162700e-02,5.990388851739388798e+01
2.480000000000000000e+02,5.452878478526422441e+03,2.305159463968700528e+00,2.224141161611399575e-02,6.154312299977467404e+01
2.490000000000000000e+02,5.435416864855609674e+03,2.385308679376354046e+00,2.241627931332994955e-02,6.317312569101397202e+01
2.500000000000000000e+02,5.417426706042772821e+03,2.467714258137398087e+00,2.259105440188197839e-02,6.479307021709408332e+01
2.510000000000000000e+02,5.398900816337210927e+03,2.552360206218998506e+00,2.276571579175928547e-02,6.640205972338620199e+01
2.520000000000000000e+02,5.379846992459780267e+03,2.639266381749998835e+00,2.294024256203880049e-02,6.799943485943101962e+01
2.530000000000000000e+02,5.360265632381616342e+03,2.728430036201554998e+00,2.311461398591842589e-02,6.958439150701460107e+01
2.540000000000000000e+02,5.340171988183577014e+03,2.819863279118527633e+00,2.328880955556258958e-02,7.115605144412904792e+01
2.550000000000000000e+02,5.319551595756575807e+03,2.913555936850250827e+00,2.346280900653167564e-02,7.271375947680913043e+01
2.560000000000000000e+02,5.298419701412404720e+03,3.009520123140942083e+00,2.363659234094431585e-02,7.425671201931284315e+01
2.570000000000000000e+02,5.276784119949582418e+03,3.107753097872990367e+00,2.381013985018997151e-02,7.578432850919811870e+01
2.580000000000000000e+02,5.254660091180484415e+03,3.208244695917696454e+00,2.398343213643779059e-02,7.729558285324010569e+01
2.590000000000000000e+02,5.232055423068148230e+03,3.311007041041945875e+00,2.415645013326962395e-02,7.879093479581526083e+01
2.600000000000000000e+02,5.208992776626093473e+03,3.416029976317475736e+00,2.432917512509226443e-02,8.026817003996457345e+01
2.610000000000000000e+02,5.185472524028889893e+03,3.523310778037502811e+00,2.450158876511604814e-02,8.172804579067447150e+01
2.620000000000000000e+02,5.161517318589127171e+03,3.632846727885995719e+00,2.467367309244140536e-02,8.316909090668453075e+01
2.630000000000000000e+02,5.137134952896049981e+03,3.744635113461640685e+00,2.484541054725617620e-02,8.459132007249030494e+01
2.640000000000000000e+02,5.112333215421042041e+03,3.858665800454543326e+00,2.501678398518368193e-02,8.599326245502007282e+01
2.650000000000000000e+02,5.087112462088011853e+03,3.974921233176770485e+00,2.518777668974272674e-02,8.737567587543850323e+01
2.660000000000000000e+02,5.061480472910595381e+03,4.093391291796103282e+00,2.535837238338129948e-02,8.873634696055472659e+01
2.670000000000000000e+02,5.035452451945242501e+03,4.214058436170971866e+00,2.552855523719318315e-02,9.007454814946331112e+01
2.680000000000000000e+02,5.009028742210084602e+03,4.336912563088572981e+00,2.569830987890775811e-02,9.139103768994444010e+01
2.690000000000000000e+02,4.982209682371651070e+03,4.461943578453461789e+00,2.586762139971545901e-02,9.268360262462609001e+01
2.700000000000000000e+02,4.955003035097819520e+03,4.589126541127451553e+00,2.603647535918600722e-02,9.395300146740927971e+01
2.710000000000000000e+02,4.927431415427040520e+03,4.718451376871481528e+00,2.620485778899218909e-02,9.519702151940819590e+01
2.720000000000000000e+02,4.899487720701732542e+03,4.849900593835946516e+00,2.637275519530707726e-02,9.641642154520614838e+01
2.730000000000000000e+02,4.871201985770878309e+03,4.983434426401599282e+00,2.654015455939417664e-02,9.760973192365270279e+01
2.740000000000000000e+02,4.842567099552707077e+03,5.119050262521711581e+00,2.670704333758567792e-02,9.877771165390316810e+01
2.750000000000000000e+02,4.813598231916030272e+03,5.256715789109462023e+00,2.687340945957928176e-02,9.991814850604987441e+01
2.760000000000000000e+02,4.784317977072391841e+03,5.396413562677670583e+00,2.703924132556941723e-02,1.010318016970456938e+02
2.770000000000000000e+02,4.754726640280103311e+03,5.538118724824083294e+00,2.720452780268813389e-02,1.021172020411689232e+02
2.780000000000000000e+02,4.724831951361668871e+03,5.681806431115697720e+00,2.736925822015922813e-02,1.031736232856796249e+02
2.790000000000000000e+02,4.694649064830480711e+03,5.827436994919538371e+00,2.753342236368349141e-02,1.042018249413159054e+02
2.800000000000000000e+02,4.664193131676353005e+03,5.974978172981523450e+00,2.769701046910010359e-02,1.052003381025546389e+02
2.810000000000000000e+02,4.633464442808680360e+03,6.124412594301008816e+00,2.786001321565323430e-02,1.061691796180354714e+02
2.820000000000000000e+02,4.602478142607628797e+03,6.275693190550020617e+00,2.802242171830737760e-02,1.071076235806967532e+02
2.830000000000000000e+02,4.571249372379062152e+03,6.428795195040849286e+00,2.818422752011928711e-02,1.080149441579222440e+02
2.840000000000000000e+02,4.539778413813291991e+03,6.583686429836365761e+00,2.834542258400689699e-02,1.088904155865721890e+02
2.850000000000000000e+02,4.508080402547796439e+03,6.740327306255798234e+00,2.850599928461832605e-02,1.097340550029474713e+02
2.860000000000000000e+02,4.476163043279214435e+03,6.898685682075479164e+00,2.866595040000688085e-02,1.105458796026104693e+02
2.870000000000000000e+02,4.444048894976522206e+03,7.058707148621828686e+00,2.882526910352197283e-02,1.113251638001115111e+02
2.880000000000000000e+02,4.411738229290451272e+03,7.220367029710671680e+00,2.898394895579857466e-02,1.120704392236445983e+02
2.890000000000000000e+02,4.379238744112107270e+03,7.383618383675892183e+00,2.914198389726995603e-02,1.127832088847317067e+02
2.900000000000000000e+02,4.346572992076429728e+03,7.548421717243650519e+00,2.929936824094159578e-02,1.134612616574595023e+02
2.910000000000000000e+02,4.313748667308759650e+03,7.714752414347983311e+00,2.945609666579411881e-02,1.141053577880681189e+02
2.920000000000000000e+02,4.280766033915816479e+03,7.882474454633863203e+00,2.961216421068236029e-02,1.147147718790668449e+02
2.930000000000000000e+02,4.247640211169187751e+03,8.051659832966542751e+00,2.976756626910898734e-02,1.152895213884759045e+02
2.940000000000000000e+02,4.214386316928566885e+03,8.222231999059106400e+00,2.992229858484792004e-02,1.158281381188206751e+02
2.950000000000000000e+02,4.181004611055014720e+03,8.394040141405385569e+00,3.007635724823829945e-02,1.163313823862279577e+02
2.960000000000000000e+02,4.147510208914899522e+03,8.567156321710386990e+00,3.022973869362132263e-02,1.167985288391760292e+02
2.970000000000000000e+02,4.113903368070271426e+03,8.741429774285887078e+00,3.038243969746877438e-02,1.172281092872990484e+02
2.980000000000000000e+02,4.080206630109277739e+03,8.916858323962619792e+00,3.053445737788932496e-02,1.176208840351733329e+02
2.990000000000000000e+02,4.046427678961363654e+03,9.093365535971877023e+00,3.068578919489900123e-02,1.179768705358124663e+02
