a,z,k_over_H0,kinetic_L_zeta_dot_zeta,gradient_G,sound_speed_sq,constraint_discriminant,kinetic_numerator,kinetic_cancellation_scale,scalar_kinetic_degenerate,Q,m5_bar_hat
2.7384196342643614e-07,3651740.272548377,0.004869675251658631,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.007498942093324558,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.011547819846894581,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.01778279410038923,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.027384196342643614,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.042169650342858224,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.06493816315762113,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.1,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.1539926526059492,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.23713737056616552,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.3651741272548377,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.5623413251903491,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,0.8659643233600653,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,1.333521432163324,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,2.053525026457146,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,3.1622776601683795,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,4.869675251658631,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,7.498942093324558,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,11.547819846894582,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,17.78279410038923,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,27.384196342643612,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,42.169650342858226,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,64.93816315762113,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,100.0,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,153.9926526059492,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,237.13737056616552,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,365.1741272548377,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,562.341325190349,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,865.9643233600654,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,1333.521432163324,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,2053.525026457146,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,3162.2776601683795,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,4869.675251658631,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,7498.942093324558,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,11547.819846894581,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,17782.794100389227,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,27384.196342643612,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,42169.65034285822,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,64938.16315762113,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
2.7384196342643614e-07,3651740.272548377,100000.0,0.0,nan,nan,1.1394591148486484e+49,0.0,1.0253685503953047e+37,1,1.0,-1.9545068480767087e-30
3.831186849557285e-07,2610156.2156825387,0.0001,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.0001539926526059492,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.00023713737056616554,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.0003651741272548377,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.0005623413251903491,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.0008659643233600654,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.001333521432163324,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.002053525026457146,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.0031622776601683794,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.004869675251658631,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.007498942093324558,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.011547819846894581,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.01778279410038923,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.027384196342643614,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.042169650342858224,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.06493816315762113,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.1,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.1539926526059492,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.23713737056616552,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.3651741272548377,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.5623413251903491,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,0.8659643233600653,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,1.333521432163324,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,2.053525026457146,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,3.1622776601683795,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,4.869675251658631,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,7.498942093324558,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,11.547819846894582,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,17.78279410038923,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,27.384196342643612,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,42.169650342858226,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,64.93816315762113,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,100.0,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,153.9926526059492,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,237.13737056616552,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,365.1741272548377,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,562.341325190349,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,865.9643233600654,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,1333.521432163324,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,2053.525026457146,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,3162.2776601683795,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,4869.675251658631,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,7498.942093324558,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,11547.819846894581,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,17782.794100389227,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,27384.196342643612,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,42169.65034285822,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,64938.16315762113,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
3.831186849557285e-07,2610156.2156825387,100000.0,-5.013793760947478e-16,nan,nan,7.765869734338043e+47,-1.1430184201672348e+20,1.3678485490211713e+36,1,1.0,-1.1198635318357217e-29
5.360023165391795e-07,1865662.5785769112,0.0001,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.0001539926526059492,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.00023713737056616554,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.0003651741272548377,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.0005623413251903491,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.0008659643233600654,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.001333521432163324,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.002053525026457146,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.0031622776601683794,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.004869675251658631,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.007498942093324558,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.011547819846894581,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.01778279410038923,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.027384196342643614,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.042169650342858224,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.06493816315762113,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.1,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.1539926526059492,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.23713737056616552,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.3651741272548377,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.5623413251903491,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,0.8659643233600653,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,1.333521432163324,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,2.053525026457146,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,3.1622776601683795,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,4.869675251658631,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,7.498942093324558,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,11.547819846894582,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,17.78279410038923,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
5.360023165391795e-07,1865662.5785769112,27.384196342643612,-9.599504577380761e-16,nan,nan,5.293518289131343e+46,-2.9198232801695236e+19,1.824983731170553e+35,1,1.0,-6.415214134008979e-29
