xi_completion,a,z,E,H_km_s_Mpc,Omega_m,Omega_r,Omega_R,Q_tensor,c_T,dL_GW_over_dL_EM,gamma_PPN,beta_PPN,alpha1_PPN,alpha2_PPN,Cassini_minus_2loglike
2.0,0.0008576958985908946,1164.914401179831,25839.215913800115,1740529.5839535757,0.7448274368743385,0.25517250331713764,5.980852417534041e-08,2.9999999769967216,1.0,0.955004655388617,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0009120108393559096,1095.4781961431852,23385.897968471705,1575274.087156254,0.7563211180513018,0.243678811789675,7.015902331835194e-08,2.9999999730157603,1.0,0.9550046560222565,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0009697653591082506,1030.1772745930539,21172.866096139704,1426204.2602359704,0.7674587222087764,0.23254119553617272,8.225505062919946e-08,2.999999968363442,1.0,0.955004656762754,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.001031177274593056,968.7653591082485,19175.705794522684,1291675.542319048,0.7782365297028377,0.22176337391251968,9.638464294906099e-08,2.9999999629289835,1.0,0.9550046576277429,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0010964781961431851,911.0108393559096,17372.58151201134,1170217.090649084,0.7886523684808665,0.21134751863652376,1.128826100589397e-07,2.9999999565836113,1.0,0.9550046586377196,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0011659144011798334,856.6958985908929,15743.954249131162,1060512.7582214752,0.7987055273669661,0.20129434049498035,1.321380534892308e-07,2.999999949177672,1.0,0.9550046598165041,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0012397477630289454,805.6156921766127,14272.330966304013,961384.2138902383,0.808396662287646,0.19160318310926633,1.5460308738114208e-07,2.999999940537274,1.0,0.9550046611917741,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0013182567385564075,757.5775750291835,12942.042153207694,871775.9594400703,0.8177276973077914,0.1822721218892557,1.8080295301788168e-07,2.999999930460403,1.0,0.955004662795684,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0014017374183467723,712.400375071255,11739.044335230872,790742.0264211516,0.8267017222391836,0.1732980664130674,2.1134774913512093e-07,2.9999999187124042,1.0,0.955004664665583,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0014905046433861975,669.9137099554106,10650.744664385402,717434.1605930007,0.8353228884506747,0.16467686460328962,2.469460354588798e-07,2.9999999050207555,1.0,0.9550046668448477,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.001584893192461114,629.957344480193,9665.84507110524,651091.323989649,0.8435963043574412,0.156403407221951,2.8842060787474545e-07,2.999999889068997,1.0,0.9550046693838485,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.001685259044750751,592.3805862753281,8774.203744527771,591030.3642313906,0.8515279319030851,0.14847173137012362,3.36726791097606e-07,2.9999998704896957,1.0,0.9550046723410685,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0017919807223753359,557.0417174769958,7966.711966454057,536637.7180603453,0.8591244851786419,0.1408751218477085,3.9297364972012317e-07,2.9999998488562887,1.0,0.9550046757844028,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0019054607179632482,523.8074602497724,7235.184552066959,487362.0314272304,0.8663933321518945,0.1336062093995235,4.584485822692002e-07,2.999999823673622,1.0,0.9550046797926638,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0020261270126211432,492.55247413948064,6572.262352050049,442707.5920340913,0.8733424003132855,0.126657065040878,5.346458367815633e-07,2.999999794366986,1.0,0.9550046844573266,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.002154434690031887,463.1588833612772,5971.325449016886,402228.4822457774,0.8799800868846074,0.12001928981582033,6.23299572031202e-07,2.9999997602693953,1.0,0.9550046898845533,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0022908676527677745,435.5158322401657,5426.415838799396,365523.3709015273,0.8863151740864263,0.11368409949138583,7.264221877676961e-07,2.999999720606851,1.0,0.9550046961975399,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.002435940447292027,409.5190671273079,4932.168526528463,332230.87194695725,0.8923567498217941,0.10764240382944343,8.463487623159339e-07,2.9999996744812454,1.0,0.9550047035392357,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.002590200204531328,385.0705432153807,4483.750090669057,302025.40610746766,0.8981141340086367,0.10188488020279428,9.85788569147991e-07,2.9999996208505504,1.0,0.9550047120754978,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.002754228703338169,362.078054770101,4076.803877106334,274613.5091618826,0.9035968106819547,0.09640204143324661,1.1478847984683651e-06,2.9999995585058468,1.0,0.9550047219987468,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0029286445646252374,340.4548873833601,3707.401081669648,249730.5368612675,0.9088143658899359,0.09118429782627538,1.3362837888157716e-06,2.999999486044697,1.0,0.9550047335322054,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0031141055844467647,320.1194909364817,3371.99706458954,227137.72227075143,0.9137764313249722,0.08622201345974645,1.5552152810731498e-06,2.9999994018402765,1.0,0.9550047469348113,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0033113112148259144,300.9951720402013,3067.392315602324,206619.54637897253,0.9184926335609839,0.0815055568535684,1.8095854476061383e-06,2.999999304005597,1.0,0.955004762506912,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.003521005201684521,283.00980479142135,2790.6975548964083,187981.38729782208,0.9229725487114615,0.07702534620381098,2.1050847277478294e-06,2.999999190352028,1.0,0.9550047805968668,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0037439783898238106,266.09555875589854,2539.3025138489675,171047.41733286643,0.9272256622774073,0.0727718894097693,2.4483128235728937e-06,2.9999990583412215,1.0,0.9550048016086983,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.003981071705534978,250.1886431509577,2310.847991429433,155658.7207026866,0.9312613339197089,0.06873581915670735,2.8469235838775853e-06,2.9999989050293907,1.0,0.9550048260109626,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.004233179328088211,235.22906626344604,2103.2008280444206,141671.60777707217,0.9350887668653166,0.0649079233417455,3.3097929376358907e-06,2.9999987270027164,1.0,0.9550048543470298,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.004501252062061337,221.16040919558114,1914.4314791697225,128956.1044368725,0.9387169816397603,0.061279171146699535,3.847213540359665e-06,2.9999985203024844,1.0,0.9550048872469995,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00478630092322639,207.92961308540367,1742.7939069825525,117394.59757434473,0.9421547938088419,0.057840735070779394,4.471120378666534e-06,2.999998280338316,1.0,0.9550049254415129,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0050894009515180935,195.48677899934663,1586.7075399204105,106880.61988903885,0.9454107954087577,0.054584009238989775,5.195352252601042e-06,2.999998001787595,1.0,0.9550049697777598,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0054116952654646375,183.78497974222907,1444.741078139074,97317.75902344803,0.9484933397452954,0.05150062429986814,6.035954836509264e-06,2.999997678478909,1.0,0.9550050212380319,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.005754399373371578,172.78008287493728,1315.5979476505454,88618.67775374073,0.9514105292482826,0.04858245921979251,7.011531924502802e-06,2.999997303256952,1.0,0.9550050809612259,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.006118805757518225,162.4305842723136,1198.1032278715456,80704.23342942732,0.9541702060761535,0.045821650271331095,8.143652515419277e-06,2.9999968678259554,1.0,0.9550051502677648,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.006506288748655574,152.6974515935271,1091.1918967397369,73502.68616438868,0.9567799451766341,0.04321059750075802,9.457322607453824e-06,2.9999963625682278,1.0,0.955005230688481,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.006918309709189377,143.5439770745925,993.8982547538706,66948.98644022072,0.9592470495224256,0.040741968945593864,1.0981531980658693e-05,2.9999957763338534,1.0,0.9550053239980901,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.007356422544596421,134.93563908785242,905.3464045261753,60984.13380888317,0.961578547254711,0.038408702857412165,1.2749887876810993e-05,2.9999950961969706,1.0,0.9550054322539849,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00782227956386003,126.8399719463023,824.7416759310026,55554.59929071234,0.9637811904819288,0.03620400816869484,1.4801349376071415e-05,2.999994307173317,1.0,0.9550055578411942,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.008317637711026726,119.22644346174106,751.3628988960572,50611.804869638414,0.9658614554959162,0.03412136342562478,1.7181078459308485e-05,2.9999933918929003,1.0,0.9550057035244848,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.008844365191386008,112.06633979496375,684.5554364902434,46111.6542019828,0.967825544181999,0.03215451439171985,1.994142628130369e-05,2.9999923302206613,1.0,0.9550058725087425,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.009404448517263523,105.33265716371606,623.7249003734339,42014.109289154505,0.9696793864134623,0.030297470510419415,2.314307611808102e-05,2.999991098816878,1.0,0.9550060685089446,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.01,99.0,568.3314790275006,38282.80842729244,0.9714286432337904,0.028544500398354496,2.685636785472401e-05,2.9999896706277482,1.0,0.955006295831248,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.010633265716371628,93.04448517263504,517.8848166072253,34884.721246662695,0.9730787106419456,0.026890126525233,3.116283282160877e-05,2.9999880142950683,1.0,0.9550065594669543,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.011306633979496399,87.4436519138599,471.9393868428159,31789.83709773208,0.9746347238064621,0.025329119221186067,3.615697235179792e-05,2.9999860934721725,1.0,0.9550068652014002,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.012022644346174132,82.17637711026708,430.0903122877944,28970.88343570583,0.976101561543146,0.023856490138135594,4.194831871846958e-05,2.999983866031262,1.0,0.9550072197401346,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.012783997194630256,77.22279563860013,391.9695844214008,26403.07120662556,0.977483850898447,0.022467485278321233,4.8663823231987704e-05,2.9999812831449106,1.0,0.95500763085513,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.013593563908785269,72.56422544596407,357.2426447573273,24063.864550853566,0.9787859716860415,0.021157577690595897,5.64506233624438e-05,2.999978288221784,1.0,0.955008107554201,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.01445439770745928,68.18309709189363,325.6052912462103,21932.772418344724,0.9800120608275659,0.01992245992347797,6.54792489562921e-05,2.9999748156734785,1.0,0.9550086602773119,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.01536974515935274,64.06288748655561,296.7808779455527,19991.159938412427,0.9811660163496597,0.018758036313231176,7.594733710936635e-05,2.9999707894857273,1.0,0.9550093011240318,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.016343058427231393,60.18805757518213,270.5177792185077,18222.07760815868,0.9822515008883475,0.017660415175408232,8.808393624409975e-05,2.999966121562983,1.0,0.9550100441170729,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.017378008287493762,56.543993733715666,246.58709265732801,16610.106561397613,0.9832719445480363,0.01662590095931578,0.00010215449264766023,2.9999607098105203,1.0,0.9550109055076255,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.018478497974222945,53.11695265464626,224.78055754796105,15141.218356430656,0.9842305469558738,0.01565098641670002,0.00011846662742637983,2.999954435912528,1.0,0.9550119041291043,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0196486778999347,49.894009515180834,204.90866803428645,13802.647878789536,0.985130278342603,0.014732344828570297,0.00013737682882658894,2.9999471627581435,1.0,0.9550130618069618,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.02089296130854041,46.8630092322638,186.79896223493841,12582.778096145452,0.9859738794680573,0.013866822327428285,0.00015929820451430964,2.9999387314598023,1.0,0.9550144038334342,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.022216040919558117,44.012520620613365,170.29447043994435,11471.03552883465,0.9867638601926941,0.0130514303462068,0.0001847094610991444,2.999928957899577,1.0,0.9550159595174721,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.023622906626344652,41.331793280882025,155.25230719272662,10457.795412502064,0.9875024964757146,0.012283338219893318,0.00021416530439213345,2.99991762872908,1.0,0.9550177628217219,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.025118864315095822,38.81071705534969,141.54239356693404,9534.295630668677,0.9881918255547961,0.01155986596107422,0.00024830848412940587,2.9999044967368733,1.0,0.9550198531002804,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.026709555875589854,36.439783898238105,129.04629729600697,8692.55858585903,0.9888336390317909,0.010878477226436709,0.00028788374177215727,2.999889275483934,1.0,0.9550222759530879,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.028400980479142194,34.21005201684514,117.6561796232634,7925.320259423022,0.9894294735522482,0.010236772487563271,0.0003337539601884027,2.9998716330922353,1.0,0.9550250842153007,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.030199517204020192,32.11311214825908,107.27383882647942,7225.965783351654,0.9899805987235967,0.009632482416101736,0.00038691886030149837,2.99985118505373,1.0,0.9550283391028289,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.032111949093648236,30.141055844467587,97.80984134673514,6588.470913116079,0.9904880018664279,0.009063461490553348,0.00044853664301898683,2.9998274859065313,1.0,0.9550321115385093,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.034145488738336074,28.286445646252314,89.18273232844956,6007.348849644362,0.9909523691346479,0.00852768182945211,0.0005199490358999656,2.999800019601577,1.0,0.9550364836871529,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.03630780547701017,26.542287033381633,81.3183181664587,5477.601911692657,0.9913740624722717,0.008023227253573934,0.0006027102741544225,2.9997681883560947,1.0,0.9550415507320382,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.03860705432153815,24.902002045313225,74.14901436601993,4994.677607695102,0.9917530917961429,0.007548287577980269,0.0006986206258767101,2.9997312997592784,1.0,0.9550474229303918,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.04105190671273087,23.359404472920218,67.61325266100286,4554.4286992451525,0.992089081703676,0.007101153133138454,0.0008097651631854767,2.9996885518603134,1.0,0.9550542279910816,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.04365158322401665,21.908676527677702,61.654941911586775,4153.076887164485,0.9923812319014057,0.006680209513038313,0.0009385585855559053,2.9996390159286324,1.0,0.9550621138242473,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.04641588833612782,20.54434690031882,56.22297782210104,3787.1797860967263,0.9926282704323409,0.006283932547118782,0.0010877970205403094,2.9995816165305613,1.0,0.9550712517199956,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.04935524741394806,19.261270126211436,51.27079698804941,3453.600885115008,0.992828398646328,0.005910883491904916,0.0012607178617668462,2.999515108514705,1.0,0.9550818400216967,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.052480746024977334,18.054607179632445,46.755971204042936,3149.4822203043323,0.9929792267064426,0.005559704437512953,0.00146106885604424,2.999438050439983,1.0,0.9550941083689457,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.05580417174769969,16.91980722375332,42.63983834600501,2872.219510986897,0.9930776982544824,0.005229113923592453,0.001693187821925165,2.9993487739146443,1.0,0.955108322595983,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.05933805862753281,15.85259044750751,38.88716648573306,2619.439534478979,0.9931200026688932,0.004917902758822079,0.0019620945722846053,2.9992453482414287,1.0,0.9551247903834096,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.06309573444801943,14.84893192461111,35.46584820743968,2388.9795352531364,0.9931014731382529,0.00462493003774708,0.0022735968240002653,2.9991255396830767,1.0,0.955143867774446,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.06709137099554119,13.905046433861946,32.346622377550624,2178.86848335181,0.9930164685428534,0.004349119348528944,0.0026344121086175364,2.998986764573609,1.0,0.9551659666818174,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.07134003750712564,13.017374183467695,29.502820873797226,1987.310014058981,0.9928582368871455,0.004089455165063073,0.003052307947791558,2.9988260354046954,1.0,0.9551915635275721,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.07585775750291851,12.182567385564047,26.910138010165774,1812.6668963647664,0.9926187577595248,0.0038449794169013443,0.0035362628235737392,2.99863989891401,1.0,0.9552212091756884,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.08066156921766143,11.397477630289428,24.546420602935427,1653.4468918137304,0.9922885610183059,0.003614788230488278,0.004096650751205884,2.99842436509569,1.0,0.955255540335956,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.08576958985908946,10.659144011798311,22.39147681200086,1508.289878056378,0.9918565186218937,0.0033980288353806956,0.0047454525427255935,2.9981748259451058,1.0,0.9552952926369709,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.09120108393559115,9.964781961431829,20.426902062855376,1375.9561229539381,0.991309606250004,0.0031938966293719928,0.00549649712062402,2.997885962645914,1.0,0.9553413155855356,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.09697653591082506,9.311772745930538,18.635920509724862,1255.3156055350667,0.9906326311200347,0.0030016323967861592,0.006365736483178993,2.997551639814162,1.0,0.9553945896483664,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.1031177274593056,8.697653591082485,17.003240640951688,1145.3382895745058,0.9898079222155227,0.0028205196746504614,0.007371558109826541,2.9971647853423744,1.0,0.95545624570838,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.1096478196143185,8.120108393559097,15.514923755222753,1045.0852641518047,0.9888149790500069,0.002649882262008516,0.008535138687984476,2.9967172543507754,1.0,0.9555275871599785,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.11659144011798335,7.576958985908929,14.158264152867602,953.7006733371617,0.9876300751420528,0.0024890818683089757,0.009880842989638636,2.996199675773216,1.0,0.9556101149128856,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.12397477630289454,7.066156921766128,12.921679991357118,870.4043642178154,0.9862258126468284,0.0023375158976153415,0.011436671455556064,2.9956012802094016,1.0,0.9557055555683346,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.13182567385564073,6.585775750291837,11.794613849320221,794.4851888902101,0.9845706251715922,0.002194615366346199,0.013234759462062193,2.9949097078992066,1.0,0.9558158930095986,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.14017374183467723,6.13400375071255,10.767442129786767,725.2949018624366,0.9826282268219829,0.002059842953392113,0.015311930224625014,2.994110796067452,1.0,0.95594340360397,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.14905046433861976,5.7091370995541055,9.831392511776645,662.2425995932748,0.98035700714562,0.0019326911827837285,0.017710301671595728,2.9931883455109247,1.0,0.9560906951361986,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.15848931924611143,5.30957344480193,8.978468730535447,604.7896536888677,0.9777093740661003,0.0018126807406210071,0.02047794519327891,2.9921238672333543,1.0,0.9562607494721803,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.16852590447507546,4.933805862753268,8.201382031331551,552.4450936304933,0.9746310503931226,0.0016993589297246694,0.023669590677152692,2.9908963112780182,1.0,0.9564569687711767,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.1791980722375336,4.580417174769957,7.493488700376494,504.76139885736063,0.9710603343691716,0.0015922982674308073,0.02734736736339724,2.989481781783309,1.0,0.9566832248060851,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.19054607179632482,4.248074602497723,6.848733129652592,461.3306636133986,0.9669273413446722,0.0014910952340890348,0.03158156342123734,2.9878532448379858,1.0,0.9569439105910981,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.20261270126211475,3.9355247413947962,6.2615959207111,421.7811012190997,0.9621532524884756,0.001395369182075782,0.03645137832944966,2.985980239104058,1.0,0.9572439930270281,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.21544346900318867,3.641588833612772,5.727046576272771,385.77385737773386,0.9566496078967479,0.0013047614173729216,0.042045630685876405,2.983828603582355,1.0,0.9575890646254113,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.22908676527677746,3.3651583224016566,5.240500368108442,353.0001047957847,0.950317696007823,0.0012189344677838397,0.04846336952439206,2.9813602424906183,1.0,0.9579853915297485,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.2435940447292027,3.1051906712730784,4.797779005546255,323.17839381359573,0.9430481092220981,0.0011375715533473618,0.05581431922455534,2.9785329541444017,1.0,0.9584399539834564,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.25902002045313277,2.8607054321538072,4.395074761348193,296.0522359244143,0.9347205572125391,0.0010603762750021797,0.06421906651246115,2.975300359033669,1.0,0.9589604740736076,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.2754228703338169,2.63078054770101,4.028917740903454,271.38789902725665,0.9252040543372335,0.0009870725364016263,0.0738088731263645,2.9716119718744753,1.0,0.9595554239980317,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.29286445646252374,2.4145488738336005,3.6961460069475613,248.97239502798774,0.9143576249031203,0.0009174047101164467,0.08472497038675897,2.9674134729281696,1.0,0.9602340062824579,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.31141055844467647,2.2111949093648176,3.39387829557585,228.61164198998924,0.9020316978126128,0.0008511380521944917,0.09711716413518932,2.9626472445633887,1.0,0.9610060953877169,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.33113112148259144,2.019951720402013,3.1194890804152324,210.12878445677006,0.8880703868980367,0.0007880593568688924,0.11114155374510067,2.9572532485595766,1.0,0.9618821281486011,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.3521005201684521,1.8400980479142133,2.8705857607124594,193.36265684159127,0.8723148695751224,0.0007279778247095079,0.12695715260015744,2.9511703259230164,1.0,0.9628729287454356,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.3743978389823818,1.6709555875589799,2.6449877661034953,178.16637592473145,0.8546080764699717,0.000670726091389842,0.14472119743864081,2.9443380009851383,1.0,0.9639894528509038,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.39810717055349776,1.511886431509577,2.4407073863526176,164.40604954471232,0.8348008779321281,0.0006161613296654976,0.164582960738203,2.9366988612545373,1.0,0.9652424358309597,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.42331793280882113,1.3622906626344604,2.2559321489309228,151.95958955198697,0.8127598871581515,0.0005641662943696275,0.18667594654747793,2.928201559020201,1.0,0.966641932224383,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.45012520620613455,1.221604091955807,2.0890085816793706,140.7156180619224,0.7883768804872707,0.0005146501313216915,0.21110846938139638,2.918804434853309,1.0,0.9681967391630051,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.47863009232263903,1.0892961308540365,1.9384272129214697,130.57245706239019,0.7615796518220536,0.0004675487209299641,0.2379527994570163,2.908479692516532,1.0,0.9699137059551844,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.5089400951518094,0.9648677899934661,1.8028086784502817,121.43719258041098,0.7323438654318789,0.0004228242845436083,0.26723331028355074,2.8972179575832495,1.0,0.9717969465727384,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.5411695265464638,0.8478497974222905,1.6808908251497625,113.224805982088,0.700705158474568,0.00038046395899067555,0.29891437756643957,2.8850329317052155,1.0,0.9738469914868093,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.5754399373371578,0.7378008287493727,1.5715167259168614,105.85736665775978,0.6667704013063251,0.00034047705837377565,0.33288912163530493,2.8719657224479596,1.0,0.9760599392608903,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.6118805757518225,0.6343058427231361,1.4736235508728952,99.26328238679822,0.6307267069719339,0.0003028908092038001,0.36897040221883454,2.85808830683891,1.0,0.9784266938275594,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.6506288748655573,0.536974515935271,1.386232275420555,93.37660607232858,0.5928465755221642,0.0002677444785891881,0.40688567999927183,2.843505507692588,1.0,0.9809323955413388,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.6918309709189376,0.445439770745925,1.3084382445867084,88.13640015536068,0.5534875655566629,0.00023508201791091072,0.4462773524253945,2.8283548644517715,1.0,0.9835561659169282,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.7356422544596422,0.359356390878524,1.2394026509794143,83.48616256997335,0.5130851988450063,0.00020494360028348199,0.48670985755467827,2.8128039009405086,1.0,0.9862712794421666,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.782227956386003,0.278399719463023,1.1783450137031217,79.37332012304228,0.4721384732034872,0.0001773566999379478,0.5276841700965432,2.7970445499628678,1.0,0.989045844346705,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.8317637711026725,0.20226443461741073,1.124536758996769,75.74879608602235,0.43118834710980125,0.000152327585006214,0.5686593253051255,2.781284874882644,1.0,0.9918440156699148,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.8844365191386008,0.13066339794963766,1.0772959916609395,72.56665799828089,0.3907907182490018,0.00012983420255464033,0.6090794475484802,2.7657386740198153,1.0,0.9946276841024716,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.9404448517263523,0.06332657163716049,1.035983504262895,69.78384884714862,0.35148649863595527,0.00010982136958300491,0.6484036799943708,2.7506139692329343,1.0,0.9973584975136907,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.0,0.0,0.9999999999999558,67.35999999999703,0.31377210267378836,9.219892755014178e-05,0.6861356983987379,2.736101654462024,1.0,1.0,1.0,1.0,0.0,0.0,0.8336483931947068
